id_vente,date,client_id,produit,categorie,region,canal,quantite,prix_unitaire,remise_pct,montant_total
VNT01204,2024-11-23,CLI0022,Webcam HD,Vidéo,Provence-PACA,Magasin,4,79.99,5,303.96
VNT01205,2024-01-05,CLI0068,Imprimante laser,Impression,Provence-PACA,Magasin,14,349.99,15,4164.88
VNT01206,2024-01-20,CLI0185,Souris sans fil,Périphériques,Hauts-de-France,Magasin,13,39.99,10,467.88
VNT01207,2024-08-04,CLI0172,Webcam HD,Vidéo,Île-de-France,Magasin,9,79.99,20,575.93
VNT01208,2024-01-02,CLI0120,Disque SSD 1TB,Stockage,Provence-PACA,Revendeur,7,99.99,15,594.94
VNT01209,2024-04-05,CLI0056,Laptop Pro,Informatique,Hauts-de-France,Revendeur,12,1299.99,0,15599.88
VNT01210,2024-08-03,CLI0179,Laptop Pro,Informatique,Auvergne-Rhône-Alpes,En ligne,13,1299.99,20,13519.9
VNT01211,2024-12-17,CLI0168,Disque SSD 1TB,Stockage,Occitanie,B2B Direct,3,99.99,5,284.97
VNT01212,2024-05-31,CLI0141,Souris sans fil,Périphériques,Occitanie,Magasin,15,39.99,10,539.87
VNT01213,2024-02-14,CLI0048,Clavier mécanique,Périphériques,Grand Est,Magasin,7,89.99,15,535.44
VNT01214,2024-07-28,CLI0115,Clavier mécanique,Périphériques,Auvergne-Rhône-Alpes,B2B Direct,7,89.99,15,535.44
VNT01215,2024-01-21,CLI0198,Tablette graphique,Création,Bretagne,Revendeur,1,249.99,10,224.99
VNT01216,2024-01-27,CLI0077,Webcam HD,Vidéo,Provence-PACA,B2B Direct,7,79.99,20,447.94
VNT01217,2024-04-16,CLI0071,Casque audio,Audio,Normandie,En ligne,8,129.99,5,987.92
VNT01218,2024-09-25,CLI0188,Laptop Pro,Informatique,Provence-PACA,B2B Direct,14,1299.99,15,15469.88
VNT01219,2024-05-01,CLI0131,Écran 4K,Affichage,Auvergne-Rhône-Alpes,En ligne,14,449.99,15,5354.88
VNT01220,2024-10-28,CLI0151,Écran 4K,Affichage,Hauts-de-France,En ligne,14,449.99,15,5354.88
VNT01221,2024-10-20,CLI0116,Imprimante laser,Impression,Auvergne-Rhône-Alpes,B2B Direct,12,349.99,0,4199.88
VNT01222,2024-02-04,CLI0131,Hub USB-C,Connectique,Bretagne,En ligne,9,49.99,20,359.93
VNT01223,2024-04-11,CLI0034,Imprimante laser,Impression,Normandie,B2B Direct,1,349.99,20,279.99
VNT01224,2024-04-20,CLI0012,Disque SSD 1TB,Stockage,Provence-PACA,Magasin,10,99.99,0,999.9
VNT01225,2024-05-31,CLI0042,Souris sans fil,Périphériques,Bretagne,En ligne,2,39.99,20,63.98
VNT01226,2024-09-14,CLI0014,Webcam HD,Vidéo,Grand Est,Magasin,9,79.99,15,611.92
VNT01227,2024-09-16,CLI0140,Hub USB-C,Connectique,Provence-PACA,Magasin,12,49.99,20,479.9
VNT01228,2024-07-20,CLI0103,Clavier mécanique,Périphériques,Grand Est,Revendeur,13,89.99,10,1052.88
VNT01229,2024-07-05,CLI0162,Tablette graphique,Création,Provence-PACA,En ligne,14,249.99,15,2974.88
VNT01230,2024-01-08,CLI0170,Webcam HD,Vidéo,Provence-PACA,Revendeur,1,79.99,15,67.99
VNT01231,2024-09-09,CLI0007,Écran 4K,Affichage,Bretagne,En ligne,11,449.99,20,3959.91
VNT01232,2024-09-11,CLI0097,Disque SSD 1TB,Stockage,Hauts-de-France,Revendeur,8,99.99,20,639.94
VNT01233,2024-11-09,CLI0023,Tablette graphique,Création,Bretagne,B2B Direct,1,249.99,0,249.99
VNT01234,2024-11-25,CLI0138,Webcam HD,Vidéo,Provence-PACA,B2B Direct,14,79.99,15,951.88
VNT01235,2024-05-04,CLI0159,Souris sans fil,Périphériques,Normandie,Revendeur,1,39.99,10,35.99
VNT01236,2024-12-15,CLI0088,Imprimante laser,Impression,Île-de-France,Revendeur,6,349.99,10,1889.95
VNT01237,2024-12-09,CLI0193,Laptop Pro,Informatique,Normandie,Revendeur,15,1299.99,5,18524.86
VNT01238,2024-09-20,CLI0130,Clavier mécanique,Périphériques,Provence-PACA,Magasin,5,89.99,0,449.95
VNT01239,2024-09-28,CLI0076,Clavier mécanique,Périphériques,Auvergne-Rhône-Alpes,En ligne,12,89.99,20,863.9
VNT01240,2024-06-29,CLI0151,Disque SSD 1TB,Stockage,Île-de-France,En ligne,5,99.99,10,449.95
VNT01241,2024-05-12,CLI0138,Souris sans fil,Périphériques,Grand Est,Magasin,7,39.99,15,237.94
VNT01242,2024-06-15,CLI0135,Souris sans fil,Périphériques,Grand Est,B2B Direct,10,39.99,10,359.91
VNT01243,2024-04-21,CLI0134,Clavier mécanique,Périphériques,Grand Est,Revendeur,11,89.99,10,890.9
VNT01244,2024-11-26,CLI0058,Laptop Pro,Informatique,Occitanie,Revendeur,7,1299.99,15,7734.94
VNT01245,2024-05-31,CLI0040,Clavier mécanique,Périphériques,Grand Est,Revendeur,3,89.99,20,215.98
VNT01246,2024-08-05,CLI0131,Clavier mécanique,Périphériques,Île-de-France,Revendeur,12,89.99,5,1025.89
VNT01247,2024-03-06,CLI0073,Casque audio,Audio,Bretagne,En ligne,14,129.99,20,1455.89
VNT01248,2024-07-08,CLI0153,Disque SSD 1TB,Stockage,Grand Est,B2B Direct,2,99.99,20,159.98
VNT01249,2024-02-18,CLI0020,Imprimante laser,Impression,Occitanie,Magasin,15,349.99,15,4462.37
VNT01250,2024-09-09,CLI0153,Souris sans fil,Périphériques,Occitanie,Magasin,12,39.99,15,407.9
VNT01251,2024-10-16,CLI0072,Tablette graphique,Création,Hauts-de-France,En ligne,4,249.99,5,949.96
VNT01252,2024-09-10,CLI0077,Webcam HD,Vidéo,Île-de-France,Magasin,7,79.99,0,559.93
VNT01253,2024-04-05,CLI0019,Clavier mécanique,Périphériques,Île-de-France,Magasin,13,89.99,0,1169.87
VNT01254,2024-01-05,CLI0049,Webcam HD,Vidéo,Occitanie,Magasin,14,79.99,0,1119.86
VNT01255,2024-05-28,CLI0067,Casque audio,Audio,Grand Est,Revendeur,9,129.99,10,1052.92
VNT01256,2024-07-03,CLI0020,Clavier mécanique,Périphériques,Occitanie,B2B Direct,10,89.99,5,854.9
VNT01257,2024-02-02,CLI0135,Hub USB-C,Connectique,Bretagne,Magasin,8,49.99,20,319.94
VNT01258,2024-10-29,CLI0073,Clavier mécanique,Périphériques,Grand Est,Magasin,7,89.99,5,598.43
VNT01259,2024-04-23,CLI0101,Disque SSD 1TB,Stockage,Grand Est,En ligne,7,99.99,20,559.94
VNT01260,2024-04-28,CLI0064,Imprimante laser,Impression,Normandie,Magasin,1,349.99,5,332.49
VNT01261,2024-07-06,CLI0129,Tablette graphique,Création,Occitanie,En ligne,4,249.99,15,849.97
VNT01262,2024-03-15,CLI0001,Tablette graphique,Création,Bretagne,Revendeur,3,249.99,5,712.47
VNT01263,2024-11-25,CLI0175,Disque SSD 1TB,Stockage,Normandie,B2B Direct,7,99.99,5,664.93
VNT01264,2024-12-02,CLI0044,Souris sans fil,Périphériques,Provence-PACA,B2B Direct,3,39.99,20,95.98
VNT01265,2024-04-06,CLI0034,Tablette graphique,Création,Normandie,En ligne,7,249.99,20,1399.94
VNT01266,2024-10-31,CLI0160,Imprimante laser,Impression,Normandie,B2B Direct,5,349.99,10,1574.96
VNT01267,2024-05-02,CLI0197,Imprimante laser,Impression,Auvergne-Rhône-Alpes,B2B Direct,2,349.99,15,594.98
VNT01268,2024-01-01,CLI0026,Casque audio,Audio,Île-de-France,En ligne,11,129.99,10,1286.9
VNT01269,2024-03-24,CLI0067,Tablette graphique,Création,Provence-PACA,Revendeur,2,249.99,10,449.98
VNT01270,2024-09-11,CLI0139,Imprimante laser,Impression,Île-de-France,En ligne,13,349.99,5,4322.38
VNT01271,2024-06-01,CLI0038,Tablette graphique,Création,Auvergne-Rhône-Alpes,En ligne,7,249.99,10,1574.94
VNT01272,2024-10-23,CLI0172,Casque audio,Audio,Auvergne-Rhône-Alpes,Magasin,1,129.99,5,123.49
VNT01273,2024-01-15,CLI0022,Casque audio,Audio,Normandie,B2B Direct,13,129.99,15,1436.39
VNT01274,2024-05-23,CLI0094,Souris sans fil,Périphériques,Hauts-de-France,Revendeur,11,39.99,0,439.89
VNT01275,2024-01-19,CLI0104,Tablette graphique,Création,Bretagne,B2B Direct,6,249.99,15,1274.95
VNT01276,2024-08-03,CLI0017,Hub USB-C,Connectique,Normandie,B2B Direct,8,49.99,15,339.93
VNT01277,2024-09-14,CLI0078,Clavier mécanique,Périphériques,Normandie,B2B Direct,6,89.99,0,539.94
VNT01278,2024-06-01,CLI0015,Disque SSD 1TB,Stockage,Grand Est,Revendeur,8,99.99,10,719.93
VNT01279,2024-03-26,CLI0150,Casque audio,Audio,Auvergne-Rhône-Alpes,B2B Direct,10,129.99,15,1104.91
VNT01280,2024-06-19,CLI0007,Casque audio,Audio,Provence-PACA,B2B Direct,7,129.99,10,818.94
VNT01281,2024-05-17,CLI0123,Clavier mécanique,Périphériques,Île-de-France,B2B Direct,9,89.99,10,728.92
VNT01282,2024-07-20,CLI0158,Laptop Pro,Informatique,Île-de-France,Magasin,3,1299.99,20,3119.98
VNT01283,2024-10-11,CLI0126,Tablette graphique,Création,Île-de-France,B2B Direct,9,249.99,15,1912.42
VNT01284,2024-09-12,CLI0021,Casque audio,Audio,Provence-PACA,Revendeur,2,129.99,5,246.98
VNT01285,2024-08-11,CLI0144,Clavier mécanique,Périphériques,Hauts-de-France,En ligne,3,89.99,5,256.47
VNT01286,2024-12-29,CLI0169,Disque SSD 1TB,Stockage,Bretagne,Magasin,10,99.99,20,799.92
VNT01287,2024-06-25,CLI0011,Disque SSD 1TB,Stockage,Auvergne-Rhône-Alpes,Magasin,7,99.99,20,559.94
VNT01288,2024-11-07,CLI0092,Clavier mécanique,Périphériques,Occitanie,En ligne,4,89.99,20,287.97
VNT01289,2024-02-10,CLI0153,Hub USB-C,Connectique,Grand Est,Magasin,14,49.99,0,699.86
VNT01290,2024-07-15,CLI0056,Imprimante laser,Impression,Provence-PACA,En ligne,14,349.99,15,4164.88
VNT01291,2024-08-20,CLI0168,Imprimante laser,Impression,Auvergne-Rhône-Alpes,B2B Direct,12,349.99,20,3359.9
VNT01292,2024-05-30,CLI0045,Imprimante laser,Impression,Auvergne-Rhône-Alpes,En ligne,6,349.99,20,1679.95
VNT01293,2024-09-11,CLI0156,Laptop Pro,Informatique,Grand Est,Revendeur,1,1299.99,0,1299.99
VNT01294,2024-12-19,CLI0044,Disque SSD 1TB,Stockage,Hauts-de-France,En ligne,11,99.99,10,989.9
VNT01295,2024-07-15,CLI0149,Laptop Pro,Informatique,Hauts-de-France,Magasin,2,1299.99,5,2469.98
VNT01296,2024-03-08,CLI0149,Casque audio,Audio,Provence-PACA,Magasin,1,129.99,5,123.49
VNT01297,2024-03-18,CLI0142,Casque audio,Audio,Provence-PACA,B2B Direct,3,129.99,15,331.47
VNT01298,2024-10-31,CLI0138,Webcam HD,Vidéo,Occitanie,Magasin,10,79.99,15,679.91
VNT01299,2024-06-30,CLI0155,Tablette graphique,Création,Occitanie,Revendeur,9,249.99,20,1799.93
VNT01300,2024-02-23,CLI0102,Tablette graphique,Création,Hauts-de-France,Revendeur,11,249.99,20,2199.91
VNT01301,2024-12-14,CLI0060,Webcam HD,Vidéo,Grand Est,B2B Direct,11,79.99,0,879.89
VNT01302,2024-08-29,CLI0042,Hub USB-C,Connectique,Bretagne,Magasin,11,49.99,0,549.89
VNT01303,2024-12-06,CLI0171,Tablette graphique,Création,Île-de-France,Magasin,13,249.99,5,3087.38
VNT01304,2024-05-05,CLI0036,Souris sans fil,Périphériques,Hauts-de-France,En ligne,7,39.99,15,237.94
VNT01305,2024-09-24,CLI0053,Casque audio,Audio,Grand Est,Magasin,12,129.99,0,1559.88
VNT01306,2024-05-15,CLI0114,Hub USB-C,Connectique,Bretagne,En ligne,9,49.99,20,359.93
VNT01307,2024-08-19,CLI0087,Souris sans fil,Périphériques,Auvergne-Rhône-Alpes,Revendeur,9,39.99,10,323.92
VNT01308,2024-04-29,CLI0090,Tablette graphique,Création,Bretagne,En ligne,9,249.99,20,1799.93
VNT01309,2024-06-09,CLI0162,Imprimante laser,Impression,Bretagne,Magasin,15,349.99,5,4987.36
VNT01310,2024-12-20,CLI0165,Souris sans fil,Périphériques,Hauts-de-France,B2B Direct,1,39.99,20,31.99
VNT01311,2024-04-28,CLI0192,Écran 4K,Affichage,Grand Est,En ligne,13,449.99,15,4972.39
VNT01312,2024-09-08,CLI0023,Imprimante laser,Impression,Île-de-France,B2B Direct,1,349.99,10,314.99
VNT01313,2024-11-04,CLI0009,Souris sans fil,Périphériques,Provence-PACA,B2B Direct,2,39.99,15,67.98
VNT01314,2024-11-20,CLI0183,Écran 4K,Affichage,Occitanie,Revendeur,15,449.99,0,6749.85
VNT01315,2024-11-07,CLI0192,Hub USB-C,Connectique,Bretagne,En ligne,1,49.99,0,49.99
VNT01316,2024-11-14,CLI0073,Casque audio,Audio,Île-de-France,En ligne,15,129.99,0,1949.85
VNT01317,2024-12-18,CLI0102,Écran 4K,Affichage,Île-de-France,En ligne,4,449.99,20,1439.97
VNT01318,2024-11-22,CLI0028,Hub USB-C,Connectique,Hauts-de-France,En ligne,10,49.99,5,474.91
VNT01319,2024-02-17,CLI0136,Webcam HD,Vidéo,Bretagne,Revendeur,4,79.99,15,271.97
VNT01320,2024-09-16,CLI0161,Laptop Pro,Informatique,Bretagne,En ligne,7,1299.99,15,7734.94
VNT01321,2024-10-16,CLI0116,Disque SSD 1TB,Stockage,Grand Est,Revendeur,4,99.99,10,359.96
VNT01322,2024-02-06,CLI0016,Écran 4K,Affichage,Auvergne-Rhône-Alpes,En ligne,4,449.99,5,1709.96
VNT01323,2024-04-17,CLI0048,Laptop Pro,Informatique,Bretagne,Magasin,12,1299.99,15,13259.9
VNT01324,2024-02-25,CLI0168,Laptop Pro,Informatique,Normandie,Revendeur,14,1299.99,5,17289.87
VNT01325,2024-03-14,CLI0116,Clavier mécanique,Périphériques,Île-de-France,B2B Direct,11,89.99,20,791.91
VNT01326,2024-03-23,CLI0183,Souris sans fil,Périphériques,Auvergne-Rhône-Alpes,B2B Direct,13,39.99,15,441.89
VNT01327,2024-12-12,CLI0018,Tablette graphique,Création,Hauts-de-France,Magasin,9,249.99,10,2024.92
VNT01328,2024-11-30,CLI0155,Casque audio,Audio,Hauts-de-France,B2B Direct,3,129.99,10,350.97
VNT01329,2024-12-10,CLI0114,Écran 4K,Affichage,Bretagne,Revendeur,13,449.99,20,4679.9
VNT01330,2024-04-03,CLI0123,Imprimante laser,Impression,Hauts-de-France,Revendeur,4,349.99,5,1329.96
VNT01331,2024-06-16,CLI0152,Clavier mécanique,Périphériques,Auvergne-Rhône-Alpes,B2B Direct,15,89.99,10,1214.87
VNT01332,2024-02-22,CLI0185,Souris sans fil,Périphériques,Occitanie,B2B Direct,9,39.99,0,359.91
VNT01333,2024-06-17,CLI0172,Hub USB-C,Connectique,Hauts-de-France,En ligne,4,49.99,10,179.96
VNT01334,2024-06-30,CLI0146,Écran 4K,Affichage,Grand Est,B2B Direct,4,449.99,0,1799.96
VNT01335,2024-09-11,CLI0149,Hub USB-C,Connectique,Grand Est,Magasin,5,49.99,10,224.96
VNT01336,2024-04-14,CLI0108,Imprimante laser,Impression,Hauts-de-France,En ligne,6,349.99,15,1784.95
VNT01337,2024-06-27,CLI0051,Disque SSD 1TB,Stockage,Grand Est,Revendeur,10,99.99,0,999.9
VNT01338,2024-02-12,CLI0143,Laptop Pro,Informatique,Provence-PACA,Revendeur,14,1299.99,5,17289.87
VNT01339,2024-02-04,CLI0136,Tablette graphique,Création,Hauts-de-France,B2B Direct,6,249.99,5,1424.94
VNT01340,2024-05-29,CLI0094,Webcam HD,Vidéo,Hauts-de-France,Magasin,11,79.99,20,703.91
VNT01341,2024-07-09,CLI0024,Laptop Pro,Informatique,Grand Est,Revendeur,10,1299.99,10,11699.91
VNT01342,2024-01-08,CLI0066,Laptop Pro,Informatique,Grand Est,Magasin,11,1299.99,10,12869.9
VNT01343,2024-03-10,CLI0182,Webcam HD,Vidéo,Île-de-France,Revendeur,13,79.99,5,987.88
VNT01344,2024-01-03,CLI0139,Imprimante laser,Impression,Auvergne-Rhône-Alpes,Magasin,3,349.99,5,997.47
VNT01345,2024-09-12,CLI0113,Hub USB-C,Connectique,Bretagne,B2B Direct,1,49.99,15,42.49
VNT01346,2024-09-21,CLI0010,Clavier mécanique,Périphériques,Grand Est,B2B Direct,14,89.99,20,1007.89
VNT01347,2024-09-05,CLI0065,Écran 4K,Affichage,Occitanie,B2B Direct,2,449.99,20,719.98
VNT01348,2024-11-21,CLI0125,Laptop Pro,Informatique,Auvergne-Rhône-Alpes,Magasin,4,1299.99,20,4159.97
VNT01349,2024-12-29,CLI0050,Imprimante laser,Impression,Hauts-de-France,Revendeur,1,349.99,20,279.99
VNT01350,2024-01-25,CLI0036,Souris sans fil,Périphériques,Auvergne-Rhône-Alpes,Magasin,15,39.99,5,569.86
VNT01351,2024-07-13,CLI0126,Hub USB-C,Connectique,Auvergne-Rhône-Alpes,En ligne,9,49.99,20,359.93
VNT01352,2024-04-27,CLI0181,Disque SSD 1TB,Stockage,Auvergne-Rhône-Alpes,Revendeur,5,99.99,15,424.96
VNT01353,2024-03-03,CLI0170,Imprimante laser,Impression,Bretagne,En ligne,12,349.99,15,3569.9
VNT01354,2024-07-31,CLI0015,Hub USB-C,Connectique,Grand Est,En ligne,9,49.99,5,427.41
VNT01355,2024-07-27,CLI0129,Tablette graphique,Création,Grand Est,Magasin,4,249.99,20,799.97
VNT01356,2024-07-13,CLI0114,Imprimante laser,Impression,Grand Est,B2B Direct,14,349.99,10,4409.87
VNT01357,2024-12-28,CLI0193,Tablette graphique,Création,Bretagne,En ligne,6,249.99,15,1274.95
VNT01358,2024-01-15,CLI0057,Laptop Pro,Informatique,Provence-PACA,B2B Direct,1,1299.99,0,1299.99
VNT01359,2024-02-21,CLI0153,Imprimante laser,Impression,Provence-PACA,Magasin,1,349.99,15,297.49
VNT01360,2024-10-19,CLI0068,Tablette graphique,Création,Île-de-France,Magasin,14,249.99,0,3499.86
VNT01361,2024-01-05,CLI0006,Souris sans fil,Périphériques,Grand Est,Revendeur,5,39.99,10,179.96
VNT01362,2024-10-10,CLI0172,Laptop Pro,Informatique,Grand Est,En ligne,10,1299.99,5,12349.9
VNT01363,2024-06-11,CLI0089,Écran 4K,Affichage,Provence-PACA,B2B Direct,1,449.99,15,382.49
VNT01364,2024-12-11,CLI0014,Écran 4K,Affichage,Bretagne,B2B Direct,11,449.99,20,3959.91
VNT01365,2024-07-16,CLI0076,Clavier mécanique,Périphériques,Occitanie,Revendeur,7,89.99,15,535.44
VNT01366,2024-01-24,CLI0007,Casque audio,Audio,Hauts-de-France,B2B Direct,9,129.99,10,1052.92
VNT01367,2024-07-09,CLI0029,Laptop Pro,Informatique,Hauts-de-France,Revendeur,1,1299.99,5,1234.99
VNT01368,2024-10-24,CLI0005,Imprimante laser,Impression,Hauts-de-France,B2B Direct,8,349.99,5,2659.92
VNT01369,2024-06-27,CLI0097,Souris sans fil,Périphériques,Bretagne,Revendeur,11,39.99,15,373.91
VNT01370,2024-12-19,CLI0030,Souris sans fil,Périphériques,Auvergne-Rhône-Alpes,Magasin,14,39.99,10,503.87
VNT01371,2024-05-17,CLI0008,Souris sans fil,Périphériques,Provence-PACA,B2B Direct,14,39.99,20,447.89
VNT01372,2024-08-19,CLI0108,Clavier mécanique,Périphériques,Hauts-de-France,B2B Direct,15,89.99,5,1282.36
VNT01373,2024-07-21,CLI0167,Clavier mécanique,Périphériques,Grand Est,B2B Direct,15,89.99,0,1349.85
VNT01374,2024-08-04,CLI0105,Clavier mécanique,Périphériques,Île-de-France,Revendeur,7,89.99,5,598.43
VNT01375,2024-03-14,CLI0183,Webcam HD,Vidéo,Grand Est,Revendeur,5,79.99,20,319.96
VNT01376,2024-06-29,CLI0178,Hub USB-C,Connectique,Bretagne,Magasin,10,49.99,10,449.91
VNT01377,2024-02-12,CLI0113,Casque audio,Audio,Hauts-de-France,Revendeur,11,129.99,10,1286.9
VNT01378,2024-01-06,CLI0114,Tablette graphique,Création,Île-de-France,Magasin,12,249.99,20,2399.9
VNT01379,2024-07-26,CLI0081,Laptop Pro,Informatique,Bretagne,En ligne,14,1299.99,15,15469.88
VNT01380,2024-07-04,CLI0113,Webcam HD,Vidéo,Provence-PACA,Revendeur,1,79.99,15,67.99
VNT01381,2024-03-29,CLI0146,Hub USB-C,Connectique,Auvergne-Rhône-Alpes,B2B Direct,1,49.99,10,44.99
VNT01382,2024-09-01,CLI0019,Webcam HD,Vidéo,Provence-PACA,En ligne,4,79.99,5,303.96
VNT01383,2024-01-15,CLI0112,Disque SSD 1TB,Stockage,Auvergne-Rhône-Alpes,B2B Direct,15,99.99,10,1349.87
VNT01384,2024-05-25,CLI0180,Écran 4K,Affichage,Occitanie,En ligne,8,449.99,5,3419.92
VNT01385,2024-01-23,CLI0135,Tablette graphique,Création,Grand Est,B2B Direct,9,249.99,0,2249.91
VNT01386,2024-03-18,CLI0139,Souris sans fil,Périphériques,Normandie,Magasin,14,39.99,5,531.87
VNT01387,2024-08-24,CLI0186,Souris sans fil,Périphériques,Occitanie,B2B Direct,4,39.99,0,159.96
VNT01388,2024-02-07,CLI0149,Laptop Pro,Informatique,Normandie,Magasin,9,1299.99,20,9359.93
VNT01389,2024-12-25,CLI0005,Imprimante laser,Impression,Auvergne-Rhône-Alpes,Magasin,2,349.99,5,664.98
VNT01390,2024-08-18,CLI0064,Disque SSD 1TB,Stockage,Grand Est,En ligne,6,99.99,0,599.94
VNT01391,2024-11-09,CLI0166,Clavier mécanique,Périphériques,Provence-PACA,En ligne,2,89.99,10,161.98
VNT01392,2024-04-01,CLI0139,Casque audio,Audio,Occitanie,B2B Direct,13,129.99,10,1520.88
VNT01393,2024-05-19,CLI0078,Casque audio,Audio,Grand Est,B2B Direct,12,129.99,5,1481.89
VNT01394,2024-04-20,CLI0020,Disque SSD 1TB,Stockage,Bretagne,Magasin,3,99.99,5,284.97
VNT01395,2024-05-15,CLI0013,Souris sans fil,Périphériques,Hauts-de-France,En ligne,4,39.99,20,127.97
VNT01396,2024-06-09,CLI0151,Laptop Pro,Informatique,Normandie,Magasin,7,1299.99,0,9099.93
VNT01397,2024-05-19,CLI0043,Laptop Pro,Informatique,Normandie,En ligne,12,1299.99,15,13259.9
VNT01398,2024-06-01,CLI0107,Écran 4K,Affichage,Provence-PACA,En ligne,3,449.99,0,1349.97
VNT01399,2024-12-13,CLI0160,Laptop Pro,Informatique,Provence-PACA,B2B Direct,8,1299.99,20,8319.94
VNT01400,2024-12-16,CLI0135,Disque SSD 1TB,Stockage,Île-de-France,Revendeur,2,99.99,15,169.98
VNT01401,2024-09-26,CLI0099,Hub USB-C,Connectique,Auvergne-Rhône-Alpes,Magasin,3,49.99,15,127.47
VNT01402,2024-01-26,CLI0102,Imprimante laser,Impression,Auvergne-Rhône-Alpes,Revendeur,9,349.99,5,2992.41
VNT01403,2024-10-05,CLI0044,Laptop Pro,Informatique,Grand Est,B2B Direct,9,1299.99,0,11699.91
VNT01404,2024-12-04,CLI0173,Laptop Pro,Informatique,Normandie,B2B Direct,15,1299.99,0,19499.85
VNT01405,2024-11-02,CLI0194,Écran 4K,Affichage,Bretagne,En ligne,10,449.99,20,3599.92
VNT01406,2024-05-04,CLI0135,Webcam HD,Vidéo,Occitanie,En ligne,4,79.99,20,255.97
VNT01407,2024-01-20,CLI0097,Écran 4K,Affichage,Auvergne-Rhône-Alpes,Revendeur,11,449.99,20,3959.91
VNT01408,2024-10-19,CLI0167,Souris sans fil,Périphériques,Bretagne,Revendeur,2,39.99,10,71.98
VNT01409,2024-05-18,CLI0085,Webcam HD,Vidéo,Normandie,En ligne,2,79.99,0,159.98
VNT01410,2024-03-27,CLI0047,Écran 4K,Affichage,Bretagne,B2B Direct,3,449.99,15,1147.47
VNT01411,2024-10-05,CLI0019,Laptop Pro,Informatique,Auvergne-Rhône-Alpes,B2B Direct,13,1299.99,20,13519.9
VNT01412,2024-06-13,CLI0110,Webcam HD,Vidéo,Occitanie,Revendeur,12,79.99,10,863.89
VNT01413,2024-02-01,CLI0189,Casque audio,Audio,Occitanie,B2B Direct,10,129.99,20,1039.92
VNT01414,2024-05-03,CLI0155,Disque SSD 1TB,Stockage,Occitanie,En ligne,2,99.99,10,179.98
VNT01415,2024-05-16,CLI0171,Imprimante laser,Impression,Bretagne,Revendeur,6,349.99,0,2099.94
VNT01416,2024-03-27,CLI0111,Clavier mécanique,Périphériques,Bretagne,Revendeur,13,89.99,5,1111.38
VNT01417,2024-06-26,CLI0161,Clavier mécanique,Périphériques,Grand Est,B2B Direct,1,89.99,10,80.99
VNT01418,2024-11-14,CLI0046,Écran 4K,Affichage,Grand Est,Revendeur,10,449.99,10,4049.91
VNT01419,2024-02-29,CLI0168,Webcam HD,Vidéo,Provence-PACA,Revendeur,5,79.99,5,379.95
VNT01420,2024-05-15,CLI0132,Casque audio,Audio,Occitanie,Magasin,5,129.99,0,649.95
VNT01421,2024-02-20,CLI0059,Casque audio,Audio,Grand Est,Magasin,3,129.99,5,370.47
VNT01422,2024-03-04,CLI0046,Imprimante laser,Impression,Provence-PACA,B2B Direct,8,349.99,10,2519.93
VNT01423,2024-03-31,CLI0113,Hub USB-C,Connectique,Île-de-France,Magasin,5,49.99,0,249.95
VNT01424,2024-02-21,CLI0115,Souris sans fil,Périphériques,Auvergne-Rhône-Alpes,Revendeur,13,39.99,5,493.88
VNT01425,2024-06-04,CLI0028,Laptop Pro,Informatique,Hauts-de-France,B2B Direct,9,1299.99,0,11699.91
VNT01426,2024-04-26,CLI0014,Écran 4K,Affichage,Hauts-de-France,En ligne,15,449.99,5,6412.36
VNT01427,2024-06-10,CLI0088,Webcam HD,Vidéo,Hauts-de-France,Magasin,3,79.99,5,227.97
VNT01428,2024-07-30,CLI0057,Laptop Pro,Informatique,Auvergne-Rhône-Alpes,En ligne,12,1299.99,10,14039.89
VNT01429,2024-05-01,CLI0108,Hub USB-C,Connectique,Provence-PACA,Magasin,3,49.99,0,149.97
VNT01430,2024-03-29,CLI0097,Imprimante laser,Impression,Occitanie,En ligne,15,349.99,10,4724.87
VNT01431,2024-10-28,CLI0026,Casque audio,Audio,Grand Est,B2B Direct,11,129.99,10,1286.9
VNT01432,2024-04-28,CLI0122,Clavier mécanique,Périphériques,Grand Est,Magasin,12,89.99,10,971.89
VNT01433,2024-08-20,CLI0049,Disque SSD 1TB,Stockage,Provence-PACA,Magasin,11,99.99,20,879.91
VNT01434,2024-02-16,CLI0166,Écran 4K,Affichage,Provence-PACA,Revendeur,5,449.99,5,2137.45
VNT01435,2024-08-28,CLI0132,Casque audio,Audio,Occitanie,En ligne,1,129.99,10,116.99
VNT01436,2024-05-09,CLI0128,Disque SSD 1TB,Stockage,Hauts-de-France,Magasin,14,99.99,5,1329.87
VNT01437,2024-10-04,CLI0154,Laptop Pro,Informatique,Provence-PACA,Revendeur,15,1299.99,10,17549.86
VNT01438,2024-12-08,CLI0081,Laptop Pro,Informatique,Bretagne,Revendeur,8,1299.99,20,8319.94
VNT01439,2024-06-16,CLI0058,Casque audio,Audio,Occitanie,Magasin,11,129.99,15,1215.41
VNT01440,2024-04-07,CLI0138,Casque audio,Audio,Île-de-France,En ligne,4,129.99,5,493.96
VNT01441,2024-08-16,CLI0018,Webcam HD,Vidéo,Provence-PACA,En ligne,8,79.99,10,575.93
VNT01442,2024-04-04,CLI0131,Disque SSD 1TB,Stockage,Bretagne,En ligne,5,99.99,20,399.96
